date,open,high,low,close,volume,change_rate
2024-11-28,103500,104300,101500,103000,94857,-0.09699321047526674
2024-11-29,103700,103700,101200,102600,124422,-0.3883495145631068
2024-12-02,104100,106100,103300,103500,133517,0.8771929824561403
2024-12-03,105500,105500,102500,104000,156780,0.4830917874396135
2024-12-04,102500,105000,101900,103900,152986,-0.09615384615384616
2024-12-05,103600,105600,103100,103800,112372,-0.0962463907603465
2024-12-06,104600,104700,102000,103800,110714,0.0
2024-12-09,102900,102900,100500,101000,140066,-2.697495183044316
2024-12-10,102000,105500,101500,105500,149090,4.455445544554455
2024-12-11,104700,106500,104000,104500,76205,-0.9478672985781991
2024-12-12,104900,106000,103700,106000,174040,1.4354066985645932
2024-12-13,105600,106000,104300,105100,92042,-0.8490566037735849
2024-12-16,105100,105900,101200,101600,213693,-3.3301617507136063
2024-12-17,101100,101700,98500,99800,206133,-1.7716535433070866
2024-12-18,101200,103600,101200,102200,115140,2.404809619238477
2024-12-19,101100,106100,99900,105300,187901,3.0332681017612524
2024-12-20,105300,105900,103300,103500,124827,-1.7094017094017095
2024-12-23,104500,105500,103500,104700,64837,1.1594202898550725
2024-12-24,105100,106300,104200,105300,81696,0.5730659025787965
2024-12-26,105400,106100,103800,104800,74133,-0.4748338081671415
2024-12-27,103200,105600,102900,104300,58108,-0.4770992366412214
2024-12-30,104100,104700,101900,102400,51495,-1.821668264621285
2025-01-02,102600,105600,102500,103100,61701,0.68359375
2025-01-03,103100,104300,101800,102900,108219,-0.19398642095053348
2025-01-06,102500,103300,101300,102900,123392,0.0
2025-01-07,102900,103800,102600,102800,64490,-0.09718172983479105
2025-01-08,102100,103300,100600,101700,163305,-1.0700389105058365
2025-01-09,101700,102700,101400,102200,122497,0.4916420845624385
2025-01-10,101600,102900,100200,101100,97106,-1.076320939334638
2025-01-13,100900,101400,99900,100000,108153,-1.0880316518298714
2025-01-14,100000,100500,99000,99300,73742,-0.7000000000000001
2025-01-15,99500,99700,98200,98400,72776,-0.906344410876133
2025-01-16,99000,99400,97400,98300,128956,-0.10162601626016261
2025-01-17,98300,99600,98100,98400,57246,0.10172939979654119
2025-01-20,98400,98600,97100,97600,56929,-0.8130081300813009
2025-01-21,98100,99400,97200,98500,65386,0.9221311475409836
2025-01-22,99200,99200,98000,98400,56308,-0.10152284263959391
2025-01-23,99200,99300,97900,98200,53786,-0.20325203252032523
2025-01-24,98100,98700,97000,97100,76795,-1.120162932790224
2025-01-31,98700,101400,98200,101400,112263,4.42842430484037
2025-02-03,99400,100800,98000,100800,70987,-0.591715976331361
2025-02-04,101000,101100,99500,99800,73021,-0.992063492063492
2025-02-05,100300,101900,99700,100200,97887,0.4008016032064128
2025-02-06,100900,102900,100300,102900,104249,2.694610778443114
2025-02-07,102400,105000,102400,103200,120625,0.2915451895043732
2025-02-10,103200,105000,102600,104500,104165,1.2596899224806202
2025-02-11,103800,105200,103000,104900,160087,0.3827751196172249
2025-02-12,105400,108200,104200,108000,211448,2.9551954242135365
2025-02-13,108000,108700,106400,107600,134607,-0.3703703703703704
2025-02-14,107900,110400,107000,109800,134880,2.0446096654275094
2025-02-17,110100,110100,107900,108600,87800,-1.092896174863388
2025-02-18,108300,108600,106900,107700,112021,-0.8287292817679558
2025-02-19,107200,109200,106800,106900,110261,-0.7428040854224698
2025-02-20,107100,111100,107100,110100,200798,2.9934518241347052
2025-02-21,109900,110100,107700,108000,99017,-1.9073569482288828
2025-02-24,107900,110700,107600,108700,98749,0.6481481481481481
2025-02-25,107800,108600,106100,106800,103563,-1.7479300827966882
2025-02-26,106300,107400,103200,103900,226850,-2.715355805243446
2025-02-27,102900,103700,101500,103700,142703,-0.192492781520693
2025-02-28,103500,103500,101500,101900,148035,-1.7357762777242043
2025-03-04,102500,103800,101500,103000,82225,1.0794896957801767
2025-03-05,103000,104000,101000,101300,99807,-1.650485436893204
2025-03-06,102000,106000,101000,105800,146708,4.4422507403751235
2025-03-07,105800,109100,104800,108100,177127,2.1739130434782608
2025-03-10,107300,110100,107000,107600,125853,-0.46253469010175763
2025-03-11,105900,109700,105300,109200,118327,1.486988847583643
2025-03-12,108100,109700,108100,108200,83908,-0.9157509157509158
2025-03-13,108100,109200,107500,108800,106572,0.5545286506469501
2025-03-14,108300,112200,107500,110400,197409,1.4705882352941175
2025-03-17,110400,113800,109100,113700,215642,2.989130434782609
2025-03-18,113400,114400,112400,112800,121538,-0.79155672823219
2025-03-19,114900,123500,113500,118300,623363,4.875886524822695
2025-03-20,119500,122700,118400,119400,347386,0.9298393913778529
2025-03-21,119000,121900,117000,121900,235440,2.0938023450586267
2025-03-24,121900,122000,118000,119600,131751,-1.8867924528301887
2025-03-25,119100,120200,117450,118900,111176,-0.5852842809364548
2025-03-26,119400,119400,115800,116300,119841,-2.1867115222876365
2025-03-27,115600,119500,115600,119100,141112,2.407566638005159
2025-03-28,118100,118100,116100,117900,96700,-1.0075566750629723
2025-03-31,115400,119200,114700,117900,99180,0.0
2025-04-01,119000,119000,116600,118100,80174,0.16963528413910092
2025-04-02,118400,120500,117200,118700,114417,0.5080440304826418
2025-04-03,115600,119000,115400,117900,97965,-0.6739679865206403
2025-04-04,117500,117900,116000,117200,104969,-0.5937234944868532
2025-04-07,112100,115800,111500,114700,158853,-2.1331058020477816
2025-04-08,115600,115800,112000,114100,131312,-0.5231037489102005
2025-04-09,111900,113000,110100,111100,154052,-2.6292725679228743
2025-04-10,115600,115700,110000,114700,172863,3.2403240324032403
2025-04-11,113600,115500,113200,114500,141615,-0.17436791630340018
2025-04-14,114200,115500,113500,115200,113407,0.611353711790393
2025-04-15,114900,117700,113600,116700,204422,1.3020833333333335
2025-04-16,119000,122000,118900,120800,245657,3.513281919451585
2025-04-17,121800,121900,119100,119300,92968,-1.2417218543046358
2025-04-18,120000,121500,119100,120800,98146,1.2573344509639564
2025-04-21,121500,121500,118400,119600,65791,-0.9933774834437087
2025-04-22,119500,121200,118600,120000,60003,0.33444816053511706
2025-04-23,120600,122300,119900,120800,106616,0.6666666666666667
2025-04-24,120400,120900,119100,119700,69880,-0.9105960264900662
2025-04-25,119700,120100,118600,119600,135948,-0.0835421888053467
2025-04-28,118600,120600,118400,120600,78421,0.8361204013377926
2025-04-29,121100,124200,120700,123700,129766,2.570480928689884
2025-04-30,123700,126700,121600,123200,135789,-0.40420371867421184
2025-05-02,122000,123900,121600,122700,55472,-0.4058441558441558
2025-05-07,124900,124900,121900,122700,88595,0.0
2025-05-08,122300,124000,121800,123300,169577,0.4889975550122249
2025-05-09,124800,127300,123200,126900,213142,2.9197080291970803
2025-05-12,127000,127200,122500,123400,115063,-2.7580772261623325
2025-05-13,121300,123400,118600,122500,143384,-0.7293354943273906
2025-05-14,122000,123600,121100,122600,96349,0.0816326530612245
2025-05-15,121400,123300,121300,123300,85940,0.5709624796084829
2025-05-16,123700,125900,122300,123100,94650,-0.16220600162206003
2025-05-19,122700,122800,120400,122200,89888,-0.7311129163281885
2025-05-20,122000,122500,115600,116900,291913,-4.3371522094926345
2025-05-21,118800,118800,111300,111700,468232,-4.448246364414029
2025-05-22,111700,112700,110500,111200,177747,-0.4476275738585497
2025-05-23,111500,112500,110300,111800,154706,0.539568345323741
2025-05-26,112400,112700,109800,111200,184782,-0.5366726296958855
2025-05-27,110600,112700,110500,111700,110491,0.44964028776978415
2025-05-28,111800,112200,110500,111200,154856,-0.4476275738585497
2025-05-29,111700,112300,110900,111600,97983,0.3597122302158274
2025-05-30,112400,113000,110100,110400,205856,-1.0752688172043012
2025-06-02,110100,111600,109600,110800,63348,0.36231884057971014
2025-06-04,111700,113300,110900,111700,161117,0.8122743682310468
2025-06-05,111400,113300,111300,112300,133664,0.5371530886302597
2025-06-09,112900,113400,111200,112500,173080,0.17809439002671415
2025-06-10,112400,113200,111800,113000,100862,0.4444444444444444
2025-06-11,112500,113600,110800,112500,158805,-0.4424778761061947
2025-06-12,111900,112900,111400,112700,187895,0.17777777777777778
2025-06-13,111800,112500,110900,111400,122012,-1.1535048802129548
2025-06-16,112100,112700,110300,111100,97511,-0.26929982046678635
2025-06-17,110600,111200,109300,110200,175966,-0.8100810081008101
2025-06-18,109600,110200,105500,106900,367719,-2.9945553539019962
2025-06-19,106200,108300,106200,107000,179903,0.09354536950420954
2025-06-20,105300,108000,105200,107200,183992,0.1869158878504673
2025-06-23,105000,107200,105000,105500,176653,-1.585820895522388
2025-06-24,106300,107600,105600,107400,169214,1.8009478672985781
2025-06-25,107500,108700,107300,108600,156656,1.1173184357541899
2025-06-26,108400,108500,106500,107900,185034,-0.6445672191528545
2025-06-27,108200,109400,106400,106600,98942,-1.2048192771084338
2025-06-30,107700,109600,107200,108800,109714,2.0637898686679175
2025-07-01,109500,112700,108600,111700,157235,2.6654411764705883
2025-07-02,112100,118600,111800,118500,427308,6.087735004476276
2025-07-03,117200,118900,115800,118500,133294,0.0
2025-07-04,117400,117600,115400,116000,132931,-2.109704641350211
2025-07-07,115100,118500,114700,117200,95318,1.0344827586206897
2025-07-08,117800,118800,117000,118200,118892,0.8532423208191127
2025-07-09,118200,121700,118200,121600,198800,2.8764805414551606
2025-07-10,121600,122000,119800,121400,121298,-0.1644736842105263
2025-07-11,121200,121200,119500,120700,100200,-0.5766062602965404
2025-07-14,119700,121500,119700,121000,78075,0.24855012427506215
2025-07-15,120200,121100,117900,118800,173836,-1.8181818181818181
2025-07-16,118000,118500,113100,114000,244951,-4.040404040404041
2025-07-17,114700,114700,112000,114700,182536,0.6140350877192983
2025-07-18,114100,115300,112900,114700,120813,0.0
2025-07-21,114700,114700,113000,114000,92662,-0.6102877070619006
2025-07-22,114000,114800,112900,113700,74796,-0.2631578947368421
2025-07-23,114400,114400,112400,112700,78581,-0.8795074758135445
2025-07-24,113100,113300,111700,112700,107515,0.0
2025-07-25,111600,112900,111000,112000,94488,-0.6211180124223602
2025-07-28,112000,112100,109600,110500,120396,-1.3392857142857142
2025-07-29,110100,111200,109700,110900,94665,0.36199095022624433
2025-07-30,110500,111800,110500,111500,72492,0.5410279531109108
2025-07-31,111100,112200,110700,111300,95137,-0.17937219730941703
2025-08-01,110600,111100,109000,109500,109140,-1.6172506738544474
2025-08-04,108900,110200,107100,109500,99447,0.0
2025-08-05,110200,111400,109300,109700,103874,0.182648401826484
2025-08-06,110000,111900,109700,110800,87584,1.0027347310847767
2025-08-07,110800,111500,109200,111100,118234,0.2707581227436823
2025-08-08,111100,112100,110300,112000,115746,0.8100810081008101
2025-08-11,112000,112100,109200,109500,135066,-2.232142857142857
2025-08-12,109200,110400,108300,108700,148007,-0.730593607305936
2025-08-13,108800,109200,107400,108500,106035,-0.18399264029438822
2025-08-14,109200,110100,108100,109500,201332,0.9216589861751152
2025-08-18,109500,109600,107500,108200,132529,-1.187214611872146
2025-08-19,109400,109500,107500,108000,123614,-0.18484288354898337
2025-08-20,108000,108000,102700,107000,197819,-0.9259259259259258
2025-08-21,108800,108800,106600,106700,72164,-0.2803738317757009
2025-08-22,107700,108400,106200,106300,93712,-0.37488284910965325
2025-08-25,106400,107000,105900,106100,75193,-0.18814675446848542
2025-08-26,106000,107900,105800,107500,105921,1.3195098963242224
2025-08-27,107500,108100,105700,107000,127646,-0.46511627906976744
2025-08-28,107000,107900,106200,107200,98543,0.1869158878504673
2025-08-29,107500,108600,105900,107800,111036,0.5597014925373134
2025-09-01,108700,109300,107700,108200,64852,0.3710575139146568
2025-09-02,108600,108900,106600,107700,79961,-0.46210720887245843
2025-09-03,107200,108400,107100,108200,55344,0.4642525533890436
2025-09-04,107300,108800,107100,107400,94095,-0.7393715341959335
2025-09-05,107200,108800,107200,108400,74522,0.931098696461825
2025-09-08,109000,109200,106100,106200,105437,-2.029520295202952
2025-09-09,106800,107900,106200,107900,122989,1.60075329566855
2025-09-10,107100,108600,107100,108300,89917,0.3707136237256719
2025-09-11,108000,110400,107700,110400,147627,1.9390581717451523
2025-09-12,113900,114100,109000,109900,141913,-0.4528985507246377
2025-09-15,109600,111200,108300,111200,69402,1.1828935395814377
2025-09-16,110800,111200,108500,108800,95375,-2.158273381294964
2025-09-17,109800,109800,107500,108000,90378,-0.7352941176470588
2025-09-18,109000,109700,108100,109600,71180,1.4814814814814816
2025-09-19,109200,109400,107100,108500,123732,-1.0036496350364963
2025-09-22,108500,109100,106900,107100,103349,-1.2903225806451613
2025-09-23,106800,107500,105600,106100,93884,-0.9337068160597572
2025-09-24,106500,106500,103800,104600,162278,-1.413760603204524
2025-09-25,106100,106600,104100,104700,178102,0.09560229445506692
2025-09-26,104500,105200,103400,103700,125453,-0.9551098376313276
2025-09-29,104700,105200,104000,105000,95696,1.253616200578592
2025-09-30,104700,105300,103300,103600,136401,-1.3333333333333335
2025-10-01,104600,105400,103700,104900,154237,1.2548262548262548
2025-10-02,105200,105200,103100,103300,196133,-1.5252621544327931
2025-10-10,103600,107400,103400,105000,206045,1.6456921587608906
2025-10-13,104900,104900,102000,102100,154012,-2.761904761904762
2025-10-14,101600,102400,100200,100800,178661,-1.2732615083251715
2025-10-15,100700,101700,100500,101100,111188,0.2976190476190476
2025-10-16,101000,102300,100900,101500,108736,0.3956478733926805
2025-10-17,100900,101400,100000,100500,102271,-0.9852216748768473
2025-10-20,100600,101300,100200,100600,93185,0.09950248756218905
2025-10-21,101100,101200,99900,100400,131673,-0.19880715705765406
2025-10-22,100500,102200,100000,102200,90310,1.7928286852589643
2025-10-23,101300,103200,101200,101500,109092,-0.684931506849315
2025-10-24,102000,102100,100800,101200,102352,-0.2955665024630542
2025-10-27,101300,102300,100800,102000,132199,0.7905138339920948
2025-10-28,102000,102300,101200,102000,75024,0.0
2025-10-29,102800,102800,100400,100800,143525,-1.1764705882352942
2025-10-30,100600,101200,100200,100500,121681,-0.2976190476190476
2025-10-31,100800,100900,99200,99300,164319,-1.1940298507462688
2025-11-03,99500,100300,99200,99800,112341,0.5035246727089627
2025-11-04,99400,101900,99000,101900,139322,2.1042084168336674
2025-11-05,102300,102300,99700,101800,144335,-0.09813542688910697
2025-11-06,101900,102400,99800,101700,156490,-0.09823182711198428
2025-11-07,101900,103900,101400,103600,173116,1.8682399213372665
2025-11-10,103600,104000,101600,103400,98397,-0.19305019305019305
2025-11-11,102500,104000,102500,103100,124997,-0.2901353965183753
